,Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,B27002_001E,Total Race Population,B03001_003E,White,Black or African American,America Native,Asian,Native Pacific,Other,Two or More,Two or More Inclusive,Three or More,state,ZIP_CODE
30028,ZCTA5 90020,49068.0,39189.0,34.4,33220.0,6027.0,39168.0,39189.0,12680.0,10703.0,2655.0,362.0,17714.0,195.0,6376.0,1184.0,256.0,928.0,06,90020
30029,ZCTA5 90021,21635.0,2945.0,39.2,35141.0,985.0,2945.0,2945.0,1412.0,1253.0,532.0,57.0,168.0,0.0,835.0,100.0,11.0,89.0,06,90021
30030,ZCTA5 90022,46051.0,67014.0,32.6,16949.0,13048.0,67002.0,67014.0,64280.0,34587.0,319.0,678.0,801.0,24.0,29440.0,1165.0,625.0,540.0,06,90022
30031,ZCTA5 90023,42972.0,46680.0,31.4,15094.0,11556.0,46534.0,46680.0,45033.0,26928.0,626.0,307.0,395.0,0.0,17749.0,675.0,326.0,349.0,06,90023
30032,ZCTA5 90024,65855.0,51627.0,22.6,46935.0,12075.0,51608.0,51627.0,6836.0,30716.0,1282.0,112.0,14410.0,102.0,1653.0,3352.0,154.0,3198.0,06,90024
30033,ZCTA5 90025,87280.0,46883.0,34.0,57137.0,5431.0,46651.0,46883.0,6614.0,29827.0,2045.0,213.0,9499.0,32.0,2414.0,2853.0,180.0,2673.0,06,90025
30034,ZCTA5 90026,65269.0,68906.0,34.7,36374.0,12784.0,68567.0,68906.0,35417.0,30366.0,2926.0,1123.0,10166.0,173.0,20691.0,3461.0,1153.0,2308.0,06,90026
30035,ZCTA5 90027,66947.0,44770.0,38.1,52257.0,5954.0,44396.0,44770.0,9857.0,29628.0,1045.0,46.0,5887.0,95.0,6287.0,1782.0,403.0,1379.0,06,90027
30036,ZCTA5 90028,45499.0,29774.0,36.3,39513.0,6192.0,29651.0,29774.0,8800.0,16599.0,2991.0,155.0,2985.0,10.0,5375.0,1659.0,381.0,1278.0,06,90028
30037,ZCTA5 90029,41998.0,36668.0,36.2,25449.0,8506.0,36343.0,36668.0,19277.0,13143.0,1313.0,99.0,6410.0,105.0,14704.0,894.0,173.0,721.0,06,90029
30038,ZCTA5 90031,48479.0,39916.0,35.6,22620.0,7867.0,39568.0,39916.0,26410.0,12523.0,668.0,756.0,9404.0,25.0,15176.0,1364.0,440.0,924.0,06,90031
30039,ZCTA5 90032,57225.0,48031.0,34.0,22803.0,9073.0,47951.0,48031.0,37560.0,18342.0,860.0,629.0,5340.0,19.0,21294.0,1547.0,779.0,768.0,06,90032
30040,ZCTA5 90033,38266.0,49155.0,31.1,15210.0,14507.0,48431.0,49155.0,44687.0,27990.0,940.0,515.0,2134.0,127.0,16755.0,694.0,331.0,363.0,06,90033
30041,ZCTA5 90034,75714.0,53861.0,34.0,48244.0,5247.0,53693.0,53861.0,13808.0,28754.0,5618.0,187.0,10569.0,155.0,5914.0,2664.0,600.0,2064.0,06,90034
30042,ZCTA5 90035,89337.0,27272.0,36.3,60302.0,2242.0,27075.0,27272.0,2895.0,20663.0,1770.0,8.0,2042.0,36.0,1188.0,1565.0,71.0,1494.0,06,90035
30043,ZCTA5 90036,80539.0,37965.0,34.8,59781.0,3988.0,37808.0,37965.0,3975.0,25780.0,2321.0,59.0,6214.0,78.0,2076.0,1437.0,182.0,1255.0,06,90036
30044,ZCTA5 90037,35424.0,67640.0,30.7,14445.0,22938.0,67534.0,67640.0,54111.0,30192.0,10910.0,960.0,742.0,0.0,23307.0,1529.0,500.0,1029.0,06,90037
30045,ZCTA5 90038,47116.0,28580.0,33.9,28564.0,6796.0,28580.0,28580.0,15530.0,13510.0,1895.0,173.0,1446.0,7.0,10042.0,1507.0,430.0,1077.0,06,90038
30046,ZCTA5 90039,90538.0,29510.0,39.2,51159.0,2997.0,29245.0,29510.0,11388.0,17045.0,404.0,771.0,4793.0,45.0,4906.0,1546.0,224.0,1322.0,06,90039
30047,ZCTA5 90040,47120.0,12328.0,35.3,19476.0,1945.0,12238.0,12328.0,11715.0,8997.0,213.0,222.0,54.0,0.0,2597.0,245.0,50.0,195.0,06,90040
30048,ZCTA5 90041,85971.0,29090.0,38.8,40317.0,2977.0,28838.0,29090.0,10471.0,14208.0,672.0,442.0,8392.0,134.0,3012.0,2230.0,813.0,1417.0,06,90041
30049,ZCTA5 90042,64267.0,63193.0,35.8,30575.0,9641.0,62931.0,63193.0,39515.0,29527.0,1354.0,2385.0,8607.0,61.0,17452.0,3807.0,1261.0,2546.0,06,90042
30050,ZCTA5 90043,54729.0,45873.0,40.1,31101.0,8258.0,45571.0,45873.0,13872.0,9367.0,27935.0,289.0,657.0,89.0,5998.0,1538.0,166.0,1372.0,06,90043
30051,ZCTA5 90044,35981.0,99443.0,31.6,16278.0,30107.0,99341.0,99443.0,64665.0,27796.0,32521.0,569.0,708.0,69.0,35867.0,1913.0,782.0,1131.0,06,90044
30052,ZCTA5 90045,104578.0,40567.0,35.1,56291.0,3323.0,40505.0,40567.0,7295.0,25112.0,4872.0,188.0,5708.0,78.0,2011.0,2598.0,264.0,2334.0,06,90045
30053,ZCTA5 90046,72266.0,50900.0,38.2,67271.0,6347.0,50606.0,50900.0,5700.0,40264.0,2450.0,153.0,3138.0,80.0,2035.0,2780.0,255.0,2525.0,06,90046
30054,ZCTA5 90047,52605.0,51411.0,38.4,25360.0,8392.0,51360.0,51411.0,18279.0,10308.0,30788.0,191.0,310.0,80.0,8351.0,1383.0,151.0,1232.0,06,90047
30055,ZCTA5 90048,100586.0,21489.0,37.7,81692.0,1641.0,21178.0,21489.0,1865.0,17024.0,768.0,91.0,1712.0,13.0,608.0,1273.0,194.0,1079.0,06,90048
30056,ZCTA5 90049,129688.0,36418.0,40.6,105369.0,2541.0,36380.0,36418.0,2041.0,31003.0,609.0,118.0,2886.0,0.0,318.0,1484.0,86.0,1398.0,06,90049
30057,ZCTA5 90056,92656.0,7649.0,49.3,57289.0,490.0,7635.0,7649.0,687.0,1281.0,5337.0,35.0,361.0,0.0,37.0,598.0,18.0,580.0,06,90056
30058,ZCTA5 90057,37700.0,50152.0,33.5,18216.0,14818.0,49347.0,50152.0,34868.0,17313.0,2161.0,722.0,9088.0,121.0,19810.0,937.0,317.0,620.0,06,90057
30059,ZCTA5 90058,21964.0,2718.0,22.7,10433.0,1342.0,2718.0,2718.0,2452.0,1854.0,190.0,0.0,3.0,7.0,651.0,13.0,4.0,9.0,06,90058
30060,ZCTA5 90059,44838.0,46185.0,27.7,14807.0,11895.0,45977.0,46185.0,32218.0,16112.0,12972.0,254.0,118.0,63.0,15553.0,1113.0,422.0,691.0,06,90059
30061,ZCTA5 90061,42500.0,27873.0,31.2,16848.0,7731.0,27659.0,27873.0,18677.0,12677.0,8074.0,611.0,190.0,13.0,5623.0,685.0,195.0,490.0,06,90061
30062,ZCTA5 90062,49443.0,35916.0,34.6,20879.0,6334.0,35898.0,35916.0,22629.0,9469.0,11588.0,245.0,766.0,0.0,13163.0,685.0,298.0,387.0,06,90062
30063,ZCTA5 90063,48559.0,53980.0,31.9,17698.0,9710.0,53960.0,53980.0,51677.0,21080.0,230.0,138.0,658.0,28.0,31007.0,839.0,507.0,332.0,06,90063
30064,ZCTA5 90064,102117.0,25925.0,40.3,71214.0,2422.0,25853.0,25925.0,3598.0,18010.0,788.0,151.0,4740.0,38.0,1037.0,1161.0,164.0,997.0,06,90064
30065,ZCTA5 90065,67479.0,46461.0,37.2,34334.0,6336.0,46366.0,46461.0,27017.0,22497.0,1083.0,798.0,7488.0,4.0,12239.0,2352.0,598.0,1754.0,06,90065
30066,ZCTA5 90066,83899.0,59167.0,38.1,52713.0,5735.0,58908.0,59167.0,16894.0,37410.0,2542.0,1032.0,8087.0,133.0,5947.0,4016.0,874.0,3142.0,06,90066
30067,ZCTA5 90067,118393.0,2428.0,66.4,129379.0,152.0,2428.0,2428.0,76.0,1817.0,35.0,0.0,440.0,0.0,87.0,49.0,0.0,49.0,06,90067
30068,ZCTA5 90068,88535.0,21092.0,42.5,86299.0,2350.0,21077.0,21092.0,2222.0,16942.0,789.0,14.0,1384.0,11.0,867.0,1085.0,203.0,882.0,06,90068
30069,ZCTA5 90069,93380.0,20230.0,42.9,92082.0,1856.0,20230.0,20230.0,1783.0,16330.0,656.0,53.0,1473.0,49.0,457.0,1212.0,119.0,1093.0,06,90069
30070,ZCTA5 90071,61875.0,126.0,41.3,72511.0,5.0,126.0,126.0,14.0,54.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,06,90071
30071,ZCTA5 90073,-666666666.0,953.0,56.0,12667.0,509.0,780.0,953.0,207.0,479.0,247.0,14.0,109.0,0.0,55.0,49.0,11.0,38.0,06,90073
30072,ZCTA5 90077,209531.0,8382.0,48.5,126291.0,362.0,8382.0,8382.0,314.0,6905.0,229.0,0.0,713.0,0.0,69.0,466.0,52.0,414.0,06,90077
30073,ZCTA5 90079,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,90079
30074,ZCTA5 90089,-666666666.0,3786.0,19.1,7447.0,19.0,3786.0,3786.0,561.0,1929.0,279.0,0.0,1197.0,20.0,241.0,120.0,10.0,110.0,06,90089
30075,ZCTA5 90090,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,90090
30076,ZCTA5 90094,155417.0,9827.0,36.2,93577.0,1066.0,9801.0,9827.0,1215.0,5497.0,949.0,0.0,2553.0,0.0,318.0,510.0,21.0,489.0,06,90094
30077,ZCTA5 90095,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,90095
30078,ZCTA5 90201,44046.0,101965.0,29.8,14257.0,26664.0,101614.0,101965.0,96154.0,80974.0,1252.0,363.0,600.0,112.0,17263.0,1401.0,783.0,618.0,06,90201
30079,ZCTA5 90210,147270.0,19314.0,49.2,117825.0,1150.0,19275.0,19314.0,799.0,16672.0,229.0,26.0,1383.0,0.0,321.0,683.0,30.0,653.0,06,90210
30080,ZCTA5 90211,86437.0,8019.0,42.2,76317.0,636.0,8009.0,8019.0,720.0,6184.0,360.0,0.0,924.0,0.0,265.0,286.0,24.0,262.0,06,90211
30081,ZCTA5 90212,95080.0,13314.0,41.1,71351.0,1304.0,13314.0,13314.0,749.0,10792.0,193.0,45.0,1327.0,0.0,110.0,847.0,49.0,798.0,06,90212
30082,ZCTA5 90220,57074.0,52817.0,31.7,18292.0,10536.0,52794.0,52817.0,32326.0,17271.0,17625.0,237.0,433.0,206.0,15897.0,1148.0,462.0,686.0,06,90220
30083,ZCTA5 90221,51377.0,51688.0,31.0,16090.0,10133.0,51630.0,51688.0,39466.0,19540.0,10961.0,146.0,457.0,102.0,19760.0,722.0,329.0,393.0,06,90221
30084,ZCTA5 90222,49894.0,33200.0,29.1,16178.0,7247.0,33108.0,33200.0,24234.0,13334.0,7858.0,271.0,404.0,20.0,10812.0,501.0,302.0,199.0,06,90222
30085,ZCTA5 90230,85524.0,32687.0,40.4,49264.0,3706.0,32605.0,32687.0,10831.0,19610.0,3316.0,61.0,5158.0,43.0,2553.0,1946.0,293.0,1653.0,06,90230
30086,ZCTA5 90232,90467.0,14780.0,40.4,58630.0,987.0,14780.0,14780.0,3622.0,9612.0,742.0,29.0,2609.0,0.0,847.0,941.0,119.0,822.0,06,90232
30087,ZCTA5 90240,86383.0,26413.0,38.2,33751.0,1542.0,26345.0,26413.0,19514.0,17757.0,365.0,222.0,1809.0,0.0,5417.0,843.0,310.0,533.0,06,90240
30088,ZCTA5 90241,72715.0,43215.0,36.0,28169.0,4469.0,43015.0,43215.0,32567.0,27049.0,1043.0,156.0,3221.0,61.0,10211.0,1474.0,756.0,718.0,06,90241
30089,ZCTA5 90242,71233.0,42694.0,34.1,26335.0,3854.0,42442.0,42694.0,31901.0,23854.0,2392.0,197.0,2706.0,113.0,12570.0,862.0,468.0,394.0,06,90242
30090,ZCTA5 90245,109577.0,16731.0,37.3,55948.0,990.0,16717.0,16731.0,2709.0,12005.0,626.0,37.0,1701.0,9.0,756.0,1597.0,231.0,1366.0,06,90245
30091,ZCTA5 90247,55561.0,48293.0,38.0,25296.0,8318.0,47794.0,48293.0,23823.0,12456.0,8757.0,347.0,11638.0,18.0,13390.0,1687.0,578.0,1109.0,06,90247
30092,ZCTA5 90248,61448.0,11607.0,43.0,29217.0,1218.0,11564.0,11607.0,5216.0,3632.0,1702.0,24.0,3191.0,47.0,2484.0,527.0,144.0,383.0,06,90248
30093,ZCTA5 90249,60669.0,26429.0,41.2,28213.0,3202.0,26302.0,26429.0,10607.0,7600.0,6816.0,609.0,4121.0,688.0,4994.0,1601.0,366.0,1235.0,06,90249
30094,ZCTA5 90250,56304.0,97072.0,33.5,26308.0,13994.0,96729.0,97072.0,53290.0,36489.0,22280.0,621.0,7520.0,631.0,25544.0,3987.0,932.0,3055.0,06,90250
30095,ZCTA5 90254,136702.0,19539.0,39.3,96883.0,877.0,19390.0,19539.0,1831.0,16526.0,192.0,120.0,1013.0,0.0,328.0,1360.0,122.0,1238.0,06,90254
30096,ZCTA5 90255,44962.0,75019.0,32.6,15936.0,16200.0,74920.0,75019.0,72937.0,51301.0,702.0,422.0,325.0,120.0,21354.0,795.0,547.0,248.0,06,90255
30097,ZCTA5 90260,65340.0,34827.0,35.9,25515.0,4381.0,34753.0,34827.0,20198.0,15359.0,3302.0,57.0,4484.0,395.0,9765.0,1465.0,620.0,845.0,06,90260
30098,ZCTA5 90262,52313.0,70536.0,30.0,16279.0,12109.0,68148.0,70536.0,62215.0,41847.0,5631.0,485.0,570.0,95.0,20909.0,999.0,592.0,407.0,06,90262
30099,ZCTA5 90263,-666666666.0,1838.0,19.8,15751.0,0.0,1838.0,1838.0,363.0,1078.0,110.0,0.0,416.0,9.0,57.0,168.0,20.0,148.0,06,90263
30100,ZCTA5 90265,152378.0,17954.0,50.9,110410.0,1083.0,17679.0,17954.0,1743.0,15887.0,271.0,65.0,691.0,27.0,172.0,841.0,21.0,820.0,06,90265
30101,ZCTA5 90266,153023.0,35500.0,44.0,96343.0,1149.0,35493.0,35500.0,2838.0,27766.0,191.0,79.0,4787.0,34.0,667.0,1976.0,252.0,1724.0,06,90266
30102,ZCTA5 90270,44124.0,27287.0,30.1,15567.0,6513.0,27161.0,27287.0,26838.0,20117.0,241.0,47.0,73.0,0.0,6689.0,120.0,80.0,40.0,06,90270
30103,ZCTA5 90272,192500.0,21629.0,47.7,132785.0,942.0,21629.0,21629.0,1009.0,18972.0,86.0,20.0,1251.0,6.0,79.0,1215.0,58.0,1157.0,06,90272
30104,ZCTA5 90274,169919.0,25061.0,51.7,94819.0,1203.0,25061.0,25061.0,2155.0,17259.0,259.0,8.0,6088.0,0.0,323.0,1124.0,148.0,976.0,06,90274
30105,ZCTA5 90275,138293.0,42146.0,50.0,68013.0,1755.0,42100.0,42146.0,4360.0,23651.0,785.0,103.0,13179.0,367.0,1436.0,2625.0,251.0,2374.0,06,90275
30106,ZCTA5 90277,106185.0,34827.0,43.6,67899.0,1474.0,34719.0,34827.0,4777.0,26165.0,1049.0,152.0,3759.0,1.0,1066.0,2635.0,390.0,2245.0,06,90277
30107,ZCTA5 90278,116783.0,40252.0,39.7,58845.0,1477.0,40158.0,40252.0,6722.0,27440.0,1496.0,161.0,6172.0,62.0,1879.0,3042.0,170.0,2872.0,06,90278
30108,ZCTA5 90280,52321.0,94642.0,31.9,18031.0,16180.0,94554.0,94642.0,90459.0,59504.0,646.0,571.0,520.0,183.0,31734.0,1484.0,772.0,712.0,06,90280
30109,ZCTA5 90290,129772.0,5681.0,45.5,69791.0,341.0,5681.0,5681.0,336.0,5037.0,127.0,0.0,358.0,0.0,4.0,155.0,0.0,155.0,06,90290
30110,ZCTA5 90291,99652.0,26950.0,38.5,81187.0,2816.0,26923.0,26950.0,5258.0,22114.0,1525.0,185.0,963.0,0.0,970.0,1193.0,98.0,1095.0,06,90291
30111,ZCTA5 90292,114726.0,23549.0,39.6,85223.0,3211.0,23549.0,23549.0,1969.0,17588.0,1782.0,0.0,2475.0,56.0,716.0,932.0,182.0,750.0,06,90292
30112,ZCTA5 90293,105865.0,12728.0,37.9,78988.0,796.0,12640.0,12728.0,1809.0,8845.0,846.0,114.0,1678.0,0.0,527.0,718.0,136.0,582.0,06,90293
30113,ZCTA5 90301,47464.0,38234.0,35.4,21761.0,6755.0,38019.0,38234.0,22927.0,12012.0,11777.0,780.0,848.0,460.0,10557.0,1800.0,659.0,1141.0,06,90301
30114,ZCTA5 90302,51850.0,30017.0,34.9,25116.0,5632.0,29873.0,30017.0,13894.0,8618.0,12833.0,178.0,690.0,10.0,6048.0,1640.0,397.0,1243.0,06,90302
30115,ZCTA5 90303,55897.0,24374.0,33.4,22423.0,3861.0,24374.0,24374.0,15028.0,7695.0,8028.0,214.0,358.0,0.0,7476.0,603.0,150.0,453.0,06,90303
30116,ZCTA5 90304,49120.0,25946.0,30.2,17115.0,5296.0,25928.0,25946.0,23083.0,12405.0,1007.0,195.0,889.0,346.0,10620.0,484.0,272.0,212.0,06,90304
30117,ZCTA5 90305,80165.0,15042.0,46.2,39430.0,1640.0,15029.0,15042.0,1836.0,1174.0,12199.0,0.0,188.0,65.0,959.0,457.0,119.0,338.0,06,90305
30118,ZCTA5 90401,82681.0,7111.0,37.2,76874.0,978.0,7068.0,7111.0,765.0,5391.0,700.0,24.0,499.0,14.0,103.0,380.0,48.0,332.0,06,90401
30119,ZCTA5 90402,154583.0,11882.0,48.6,133118.0,696.0,11882.0,11882.0,1186.0,10113.0,101.0,0.0,1067.0,0.0,88.0,513.0,58.0,455.0,06,90402
30120,ZCTA5 90403,107420.0,23902.0,41.3,80707.0,1781.0,23846.0,23902.0,1784.0,19137.0,613.0,20.0,2353.0,30.0,340.0,1409.0,130.0,1279.0,06,90403
30121,ZCTA5 90404,78542.0,22929.0,37.4,51880.0,2681.0,22358.0,22929.0,6398.0,15015.0,1707.0,80.0,3254.0,29.0,1495.0,1349.0,295.0,1054.0,06,90404
30122,ZCTA5 90405,95674.0,28156.0,40.2,69542.0,2983.0,28060.0,28156.0,4397.0,21980.0,990.0,160.0,2193.0,28.0,887.0,1918.0,152.0,1766.0,06,90405
30123,ZCTA5 90501,71712.0,41975.0,37.7,32116.0,6514.0,41943.0,41975.0,18434.0,15008.0,2365.0,176.0,10523.0,135.0,10574.0,3194.0,1282.0,1912.0,06,90501
30124,ZCTA5 90502,73826.0,17778.0,42.7,35092.0,1834.0,17107.0,17778.0,6634.0,5688.0,1036.0,24.0,6705.0,25.0,3660.0,640.0,148.0,492.0,06,90502
30125,ZCTA5 90503,93063.0,44605.0,41.2,45099.0,3243.0,44030.0,44605.0,5987.0,20194.0,1289.0,100.0,18479.0,375.0,1909.0,2259.0,570.0,1689.0,06,90503
30126,ZCTA5 90504,90210.0,33410.0,41.4,39641.0,2989.0,33375.0,33410.0,8855.0,13198.0,1149.0,452.0,12565.0,140.0,3058.0,2848.0,772.0,2076.0,06,90504
30127,ZCTA5 90505,99764.0,37220.0,41.9,48929.0,1654.0,37000.0,37220.0,4673.0,18610.0,855.0,288.0,13666.0,72.0,1315.0,2414.0,484.0,1930.0,06,90505
30128,ZCTA5 90506,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,90506
30129,ZCTA5 90601,76732.0,32053.0,39.0,33146.0,2790.0,32053.0,32053.0,22562.0,16338.0,342.0,403.0,2326.0,0.0,11226.0,1418.0,694.0,724.0,06,90601
30130,ZCTA5 90602,55216.0,25581.0,33.1,24103.0,3821.0,25405.0,25581.0,19685.0,10728.0,527.0,118.0,1075.0,27.0,12705.0,401.0,137.0,264.0,06,90602
30131,ZCTA5 90603,103535.0,21584.0,39.6,36806.0,928.0,21442.0,21584.0,11477.0,14083.0,207.0,153.0,1417.0,0.0,4905.0,819.0,420.0,399.0,06,90603
30132,ZCTA5 90604,74944.0,42911.0,35.2,27131.0,3172.0,42848.0,42911.0,29477.0,20898.0,455.0,317.0,2656.0,48.0,16968.0,1569.0,727.0,842.0,06,90604
30133,ZCTA5 90605,78297.0,40192.0,35.2,26572.0,4345.0,40131.0,40192.0,30447.0,18027.0,292.0,566.0,1907.0,177.0,18015.0,1208.0,638.0,570.0,06,90605
30134,ZCTA5 90606,74986.0,32987.0,36.8,25514.0,2920.0,32785.0,32987.0,28778.0,13374.0,286.0,415.0,682.0,99.0,16928.0,1203.0,825.0,378.0,06,90606
30135,ZCTA5 90620,91512.0,46414.0,38.1,32437.0,3786.0,46213.0,46414.0,15362.0,25020.0,1083.0,496.0,14542.0,512.0,2518.0,2243.0,527.0,1716.0,06,90620
30136,ZCTA5 90621,67650.0,35598.0,35.7,25776.0,6329.0,35546.0,35598.0,15805.0,14536.0,1293.0,177.0,12116.0,323.0,6033.0,1120.0,464.0,656.0,06,90621
30137,ZCTA5 90623,107480.0,15662.0,43.7,41132.0,702.0,15656.0,15662.0,3024.0,6299.0,727.0,32.0,7308.0,102.0,459.0,735.0,199.0,536.0,06,90623
30138,ZCTA5 90630,93183.0,49205.0,41.8,38041.0,3196.0,49193.0,49205.0,9885.0,24937.0,1893.0,237.0,17338.0,140.0,2192.0,2468.0,502.0,1966.0,06,90630
30139,ZCTA5 90631,83629.0,69064.0,37.2,33986.0,7647.0,68822.0,69064.0,39393.0,39942.0,884.0,491.0,8553.0,0.0,16249.0,2945.0,1383.0,1562.0,06,90631
30140,ZCTA5 90638,95723.0,49227.0,39.6,33414.0,2655.0,48910.0,49227.0,20769.0,25180.0,883.0,299.0,10616.0,38.0,9275.0,2936.0,1106.0,1830.0,06,90638
30141,ZCTA5 90640,56009.0,62730.0,36.1,24031.0,8696.0,62432.0,62730.0,48537.0,35318.0,842.0,471.0,8622.0,40.0,16008.0,1429.0,698.0,731.0,06,90640
30142,ZCTA5 90650,70667.0,105304.0,34.9,23139.0,11713.0,104285.0,105304.0,73429.0,39322.0,4994.0,478.0,14431.0,728.0,42107.0,3244.0,1334.0,1910.0,06,90650
30143,ZCTA5 90660,67636.0,63001.0,37.1,23449.0,5503.0,62578.0,63001.0,57125.0,32910.0,635.0,376.0,1733.0,52.0,26095.0,1200.0,656.0,544.0,06,90660
30144,ZCTA5 90670,71343.0,16700.0,37.5,26747.0,1969.0,16640.0,16700.0,12470.0,7853.0,628.0,159.0,1161.0,9.0,6298.0,592.0,240.0,352.0,06,90670
30145,ZCTA5 90680,59220.0,30531.0,35.4,24422.0,5201.0,30413.0,30531.0,14116.0,15045.0,433.0,430.0,9324.0,139.0,4004.0,1156.0,326.0,830.0,06,90680
30146,ZCTA5 90701,67765.0,16801.0,38.3,24607.0,1414.0,16404.0,16801.0,6694.0,4735.0,850.0,60.0,6191.0,50.0,4243.0,672.0,200.0,472.0,06,90701
30147,ZCTA5 90703,105832.0,50589.0,45.8,39677.0,2447.0,50495.0,50589.0,7037.0,10090.0,4341.0,172.0,29917.0,267.0,2814.0,2988.0,952.0,2036.0,06,90703
30148,ZCTA5 90704,73287.0,3979.0,42.3,35831.0,589.0,3962.0,3979.0,2075.0,3243.0,4.0,0.0,17.0,1.0,630.0,84.0,0.0,84.0,06,90704
30149,ZCTA5 90706,60011.0,77195.0,34.6,24628.0,9850.0,76809.0,77195.0,43148.0,24423.0,10289.0,304.0,9449.0,428.0,29235.0,3067.0,1330.0,1737.0,06,90706
30150,ZCTA5 90710,63907.0,28045.0,37.8,29075.0,4266.0,28011.0,28045.0,12011.0,10775.0,3993.0,58.0,6160.0,554.0,5178.0,1327.0,142.0,1185.0,06,90710
30151,ZCTA5 90712,96634.0,31217.0,39.3,37420.0,1672.0,31129.0,31217.0,10143.0,15401.0,3861.0,163.0,5942.0,139.0,3869.0,1842.0,579.0,1263.0,06,90712
30152,ZCTA5 90713,102970.0,28202.0,39.1,38350.0,1375.0,28177.0,28202.0,8041.0,17092.0,1516.0,105.0,3825.0,525.0,2813.0,2326.0,621.0,1705.0,06,90713
30153,ZCTA5 90715,76105.0,20256.0,36.7,28256.0,2242.0,20247.0,20256.0,8584.0,6949.0,1852.0,156.0,5461.0,219.0,4701.0,918.0,421.0,497.0,06,90715
30154,ZCTA5 90716,50149.0,14285.0,32.3,16175.0,3411.0,14278.0,14285.0,11428.0,2866.0,577.0,73.0,1445.0,0.0,8877.0,447.0,225.0,222.0,06,90716
30155,ZCTA5 90717,71388.0,21508.0,39.8,38172.0,2319.0,21360.0,21508.0,7276.0,12081.0,1325.0,170.0,3531.0,82.0,2794.0,1525.0,397.0,1128.0,06,90717
30156,ZCTA5 90720,106332.0,22261.0,43.7,49350.0,1523.0,22098.0,22261.0,4519.0,15626.0,814.0,49.0,3102.0,38.0,1129.0,1503.0,350.0,1153.0,06,90720
30157,ZCTA5 90723,55670.0,54513.0,30.9,18073.0,9022.0,54205.0,54513.0,44144.0,25717.0,4937.0,203.0,1688.0,370.0,20130.0,1468.0,644.0,824.0,06,90723
30158,ZCTA5 90731,53456.0,60659.0,36.9,31212.0,10616.0,59279.0,60659.0,34549.0,34014.0,4289.0,383.0,3299.0,117.0,14179.0,4378.0,1026.0,3352.0,06,90731
30159,ZCTA5 90732,104567.0,22780.0,45.6,47892.0,1345.0,22336.0,22780.0,6982.0,15087.0,1255.0,9.0,2876.0,100.0,1915.0,1538.0,388.0,1150.0,06,90732
30160,ZCTA5 90740,68947.0,24307.0,58.3,57424.0,1364.0,23926.0,24307.0,3145.0,19254.0,556.0,77.0,2662.0,95.0,453.0,1210.0,119.0,1091.0,06,90740
30161,ZCTA5 90742,82614.0,692.0,49.6,74234.0,34.0,692.0,692.0,64.0,645.0,0.0,13.0,11.0,7.0,5.0,11.0,0.0,11.0,06,90742
30162,ZCTA5 90743,116500.0,236.0,55.6,55121.0,25.0,236.0,236.0,5.0,200.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,06,90743
30163,ZCTA5 90744,50875.0,56880.0,30.6,18352.0,11323.0,56861.0,56880.0,50588.0,30323.0,1672.0,1630.0,1828.0,262.0,18949.0,2216.0,1061.0,1155.0,06,90744
30164,ZCTA5 90745,80176.0,56930.0,38.7,27395.0,5055.0,56870.0,56930.0,24171.0,16747.0,4124.0,403.0,21330.0,1850.0,9564.0,2912.0,782.0,2130.0,06,90745
30165,ZCTA5 90746,89364.0,27075.0,42.9,34611.0,2085.0,27041.0,27075.0,4848.0,4032.0,17270.0,188.0,2212.0,341.0,1799.0,1233.0,117.0,1116.0,06,90746
30166,ZCTA5 90747,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,90747
30167,ZCTA5 90755,75426.0,11545.0,37.9,40271.0,1900.0,11456.0,11545.0,3671.0,5696.0,1305.0,8.0,2910.0,21.0,1060.0,545.0,36.0,509.0,06,90755
30168,ZCTA5 90802,54616.0,38962.0,36.4,39665.0,7081.0,38566.0,38962.0,13488.0,23085.0,5558.0,598.0,3067.0,167.0,4547.0,1940.0,351.0,1589.0,06,90802
30169,ZCTA5 90803,90278.0,32126.0,45.4,66220.0,2754.0,32041.0,32126.0,5174.0,25631.0,1346.0,158.0,2485.0,28.0,1121.0,1357.0,178.0,1179.0,06,90803
30170,ZCTA5 90804,52948.0,39239.0,32.0,28129.0,7709.0,38834.0,39239.0,16810.0,21774.0,4898.0,388.0,6392.0,64.0,4267.0,1456.0,369.0,1087.0,06,90804
